web-scraper-order,web-scraper-start-url,pagination-selector,data-page-selector,data-page-selector-href,image-0-src,text-1,text-2,text-3,text-4,text-5,text-6,rating
"1756121929-49","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Textured resort shirt","https://www2.hm.com/en_in/productpage.1261404002.html","https://image.hm.com/assets/hm/2e/3e/2e3ef30d6113fa407bc9588799753557c8db20d5.jpg?imwidth=2160","Rs. 1,999.00","Regular Fit Textured resort shirt","Short-sleeved shirt in a textured weave featuring a resort collar, French front, chest pocket and a straight-cut hem with a slit at each side. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Dusty green","",""
"1756121935-50","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Tweed shirt","https://www2.hm.com/en_in/productpage.1264826001.html","https://image.hm.com/assets/hm/b0/4d/b04d83b1ff6c73686e476c831bb7420099848af2.jpg?imwidth=2160","Rs. 2,299.00","Regular Fit Tweed shirt","Short-sleeved shirt in tweed with a turn-down collar, classic front, yoke at the back and open chest pockets. Straight hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Light beige marl","Reviews [3]","3.7"
"1756121943-51","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Loose Fit Seersucker resort shirt","https://www2.hm.com/en_in/productpage.1265306004.html","https://image.hm.com/assets/hm/26/df/26dfc005349f54d07f2c6d69d4a587b0e2097f3e.jpg?imwidth=2160","Rs. 1,999.00","Loose Fit Seersucker resort shirt","Boxy-style, short-sleeved shirt in cotton seersucker featuring a resort collar, French front, chest pocket and a straight-cut hem. Loose fit for a generous but not oversized silhouette.","XS

S

M

L

XL

XXL","Light blue/Striped","Reviews [6]","5"
"1756121948-52","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Muslin shirt","https://www2.hm.com/en_in/productpage.1284569001.html","https://image.hm.com/assets/hm/f1/46/f1464ce01324065298e46f79f38e57ddbf131c47.jpg?imwidth=2160","Rs. 1,999.00","Regular Fit Muslin shirt","Shirt in airy cotton muslin with a turn-down collar, French front, a yoke at the back and an open chest pocket. Long sleeves with buttoned cuffs and a sleeve placket. Straight-cut hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","White","Reviews [9]","4.9"
"1756121955-53","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Oversized Fit Denim shirt","https://www2.hm.com/en_in/productpage.1265304002.html","https://image.hm.com/assets/hm/b0/9a/b09a1f2388cd0004dd05fb554610183a01d86f75.jpg?imwidth=2160","Rs. 2,999.00","Oversized Fit Denim shirt","Shirt in rigid cotton denim with a turn-down collar, classic front with metal buttons, a yoke at the back and flap chest pockets with concealed press-studs. Long sleeves with buttoned cuffs and a sleeve placket. Rounded hem. Oversized fit for a baggy, extra-loose silhouette.","XS

S

M

L

XL

XXL","Dark denim grey","",""
"1756121961-54","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Slim Fit Linen shirt","https://www2.hm.com/en_in/productpage.1258123004.html","https://image.hm.com/assets/hm/74/43/74438d6624d9c4657c63f2a9da15c6b268118264.jpg?imwidth=2160","Rs. 2,999.00","Slim Fit Linen shirt","Shirt in airy linen with a cutaway collar, French front and a yoke at the back. Long sleeves with buttoned cuffs and a sleeve placket with a link button. Rounded hem. Slim fit that hugs the contours of your body, creating a fitted silhouette. Fabric made from linen is breathable, beautiful both ironed and wrinkled, and softens over time.","XS

S

M

L

XL

XXL","Sage green","Reviews [1]","5"
"1756121967-55","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Corduroy overshirt","https://www2.hm.com/en_in/productpage.1251261003.html","https://image.hm.com/assets/hm/13/cb/13cbdcb8f3bf8615d3a3aaeede416edcd157cdf8.jpg?imwidth=2160","Rs. 2,999.00","Regular Fit Corduroy overshirt","Overshirt in soft cotton corduroy with a collar, zip down the front and a yoke at the back. Open chest pocket, discreet side pockets and long sleeves with a press-stud at the cuffs. Straight-cut hem. Regular fit for comfortable wear and a classic silhouette. Lined.","XS

S

M

L

XL

XXL","Navy blue","Reviews [25]","4"
"1756121973-56","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Twill overshirt","https://www2.hm.com/en_in/productpage.1265608003.html","https://image.hm.com/assets/hm/45/ae/45aea09a7c5474799ff76fbed11f5c4fcdaa214d.jpg?imwidth=2160","Rs. 2,299.00","Regular Fit Twill overshirt","Overshirt in cotton twill featuring a turn-down collar, classic front, yoke at the back, an open chest pocket and a gently rounded hem. Long sleeves with buttoned cuffs and a sleeve placket. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Dark grey","Reviews [1]","3"
"1756121980-57","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Linen-blend shirt","https://www2.hm.com/en_in/productpage.1283841001.html","https://image.hm.com/assets/hm/15/87/15874ffbff66983dbd1786db710303c4208046fa.jpg?imwidth=2160","Rs. 2,699.00","Regular Fit Linen-blend shirt","Shirt in seersucker made from a cotton and linen blend with a turn-down collar, classic front, a yoke at the back and an open chest pocket. Long sleeves with cuffs featuring a button and a slit. Straight-cut hem. Regular fit for comfortable wear and a classic silhouette. Cotton and linen blends combine the softness of cotton with the sturdiness of linen, creating a beautiful, textured fabric that is breathable and drapes perfectly.","XS

S

M

L

XL

XXL","Beige/Gingham check","",""
"1756121988-58","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Oversized Fit Denim shirt","https://www2.hm.com/en_in/productpage.1297533001.html","https://image.hm.com/assets/hm/55/cc/55cc96f7b4f849227084cf886d19ef0bee87f64e.jpg?imwidth=2160","Rs. 2,999.00","Oversized Fit Denim shirt","Shirt in rigid cotton denim with a turn-down collar, classic front with metal buttons, a yoke at the back, dropped shoulders and a rounded hem. Long sleeves with buttoned cuffs and a sleeve placket. Oversized fit for a baggy, extra-loose silhouette.","XS

S

M

L

XL

XXL","Vintage grey","",""
"1756121995-59","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Loose Fit Mesh resort shirt","https://www2.hm.com/en_in/productpage.1275900001.html","https://image.hm.com/assets/hm/56/ed/56ed78e695746a16a77de724632e5a7074bb5747.jpg?imwidth=2160","Rs. 2,299.00","Loose Fit Mesh resort shirt","Short-sleeved shirt in printed mesh featuring a resort collar, French front and a straight-cut hem with a slit at each side. Loose fit for a generous but not oversized silhouette.","XS

S

M

L

XL

XXL","Grey/Palm trees","",""
"1756122002-60","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Linen-blend shirt","https://www2.hm.com/en_in/productpage.1256945002.html","https://image.hm.com/assets/hm/a0/76/a076f72964e2506b6769d932c28791af1539e850.jpg?imwidth=2160","Rs. 2,299.00","Regular Fit Linen-blend shirt","Shirt in an airy cotton and linen weave with a turn-down collar, classic front, a yoke at the back and an open chest pocket. Long sleeves with adjustable buttoning at the cuffs and a sleeve placket with a link button. Rounded hem. Regular fit for comfortable wear and a classic silhouette. Cotton and linen blends combine the softness of cotton with the sturdiness of linen, creating a beautiful, textured fabric that is breathable and drapes perfectly.","XS

S

M

L

XL

XXL","White","Reviews [13]","4.7"
"1756122009-61","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Long-sleeved resort shirt","https://www2.hm.com/en_in/productpage.1281718001.html","https://image.hm.com/assets/hm/74/74/74741a67b71ebd0843a782381363befff57543ad.jpg?imwidth=2160","Rs. 1,999.00","Regular Fit Long-sleeved resort shirt","Shirt in cotton-blend poplin featuring a resort collar, French front, yoke at the back and a straight-cut hem. Long sleeves with a sleeve placket and buttoned cuffs.","S

M

L","White","Reviews [1]","5"
"1756122016-62","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Twill overshirt","https://www2.hm.com/en_in/productpage.1265606001.html","https://image.hm.com/assets/hm/57/d2/57d26105b3955df6773af5c6f083b71982c0674b.jpg?imwidth=2160","Rs. 2,699.00","Regular Fit Twill overshirt","Overshirt in cotton twill featuring a turn-down collar, two-way zip down the front, yoke at the back, flap chest pockets with concealed press-studs, and a straight-cut hem with a slit at each side. Long sleeves with a sleeve placket and a press-stud at the cuffs. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Black","",""
"1756122023-63","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Textured-weave overshirt","https://www2.hm.com/en_in/productpage.1262043002.html","https://image.hm.com/assets/hm/0f/ea/0fea5fb8d095ddc0c983a6f3f9ba5ac34b98ea0b.jpg?imwidth=2160","Rs. 2,999.00","Regular Fit Textured-weave overshirt","Boxy-style overshirt in a textured weave with a turn-down collar, French front, yoke at the back, flap chest pockets and long sleeves with a button and slit at the cuffs. Straight-cut hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","White","",""
"1756122029-64","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Oversized Fit Patterned denim shirt","https://www2.hm.com/en_in/productpage.1283909001.html","https://image.hm.com/assets/hm/9c/b2/9cb25158f25001ffc74e2017e8d9c6ece622fc65.jpg?imwidth=2160","Rs. 2,999.00","Oversized Fit Patterned denim shirt","Cropped, boxy-style shirt in rigid cotton denim with a jacquard-woven pattern featuring a resort collar, French front with press-studs, yoke at the back and a chest pocket. Dropped shoulders, short sleeves and a straight-cut hem with a slit at each side. Oversized fit for a baggy, extra-loose silhouette.","XS

S

M

L

XL

XXL","Dark blue/Patterned","",""
"1756122035-65","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Textured-weave overshirt","https://www2.hm.com/en_in/productpage.1262043001.html","https://image.hm.com/assets/hm/ab/65/ab65f3939ca76e2454b7d3447ce0a8e2714a5b27.jpg?imwidth=2160","Rs. 2,999.00","Regular Fit Textured-weave overshirt","Boxy-style overshirt in a textured weave with a turn-down collar, French front, yoke at the back, flap chest pockets and long sleeves with a button and slit at the cuffs. Straight-cut hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Black","",""
"1756122041-66","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Shirt","https://www2.hm.com/en_in/productpage.1267262002.html","https://image.hm.com/assets/hm/55/f5/55f542afc24791d1ae27c9bcb945cb6b2fa92e9c.jpg?imwidth=2160","Rs. 2,699.00","Regular Fit Shirt","Shirt in a soft weave with a turn-down collar, concealed button placket, yoke at the back and a gently rounded hem. Long sleeves with buttoned cuffs and a sleeve placket. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Greige","Reviews [11]","4.9"
"1756122048-67","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Seersucker shirt","https://www2.hm.com/en_in/productpage.1262295001.html","https://image.hm.com/assets/hm/d0/32/d0327b05e4d6336289f99c0827e2431d95c22475.jpg?imwidth=2160","Rs. 2,699.00","Regular Fit Seersucker shirt","Shirt in seersucker made from a cotton blend featuring a turn-down collar, classic front, yoke at the back and a patch chest pocket. Long sleeves with buttoned cuffs and a sleeve placket with a link button. Gently rounded hem. Regular fit for comfortable wear and a classic silhouette.","S

M

L","Cream","",""
"1756122056-68","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Loose Fit Brushed overshirt","https://www2.hm.com/en_in/productpage.1261703002.html","https://image.hm.com/assets/hm/16/da/16da4af968a1418fa83a820ec4ac35f130454fbf.jpg?imwidth=2160","Rs. 2,999.00","Loose Fit Brushed overshirt","Overshirt in brushed cotton twill with a turn-down collar, classic front, yoke at the back, chest pocket and a straight-cut hem with a slit at each side. Long sleeves with a slit and button at the cuffs. Loose fit for a generous but not oversized silhouette.","XS

S

M

L

XL

XXL","Cream","",""
"1756122062-69","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Crinkled short-sleeved shirt","https://www2.hm.com/en_in/productpage.1263275004.html","https://image.hm.com/assets/hm/0e/0f/0e0f152da79dfb286c81503fda021d65afb3023b.jpg?imwidth=2160","Rs. 1,999.00","Regular Fit Crinkled short-sleeved shirt","Short-sleeved shirt in a crinkled cotton weave featuring a turn-down collar, French front, yoke at the back and a straight-cut hem with a slit at each side. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Light blue","",""
"1756122069-70","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Loose Fit Ribbed resort shirt","https://www2.hm.com/en_in/productpage.1273996003.html","https://image.hm.com/assets/hm/7d/1e/7d1e078ddcc1d3b0e173c44f99a051a8badc6b11.jpg?imwidth=2160","Rs. 2,299.00","Loose Fit Ribbed resort shirt","Short-sleeved shirt in ribbed jersey with a resort collar, French front, yoke at the back and a straight-cut hem with a slit at each side. Loose fit for a generous but not oversized silhouette.","XS

S

M

L

XL

XXL","Beige","",""
"1756122076-71","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Loose Fit Crinkled resort shirt","https://www2.hm.com/en_in/productpage.1277585002.html","https://image.hm.com/assets/hm/7f/50/7f50c8434e3a176e552ea97c36e055bbc38c42f3.jpg?imwidth=2160","Rs. 1,999.00","Loose Fit Crinkled resort shirt","Shirt in a crinkled weave made from a viscose blend with a resort collar, French front and short sleeves. Yoke at the back and a straight-cut hem with a slit at each side. Loose fit for a generous but not oversized silhouette.","XS

S

M

L

XL

XXL","Dark green","",""
"1756122082-72","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Twill overshirt","https://www2.hm.com/en_in/productpage.1231425002.html","https://image.hm.com/assets/hm/e5/fd/e5fd3ac24629688ddd1d451a62c3a38d9757ef83.jpg?imwidth=2160","Rs. 2,299.00","Regular Fit Twill overshirt","Overshirt in cotton twill with a collar, buttons down the front and a yoke at the back. Long sleeves with buttoned cuffs and a patch chest pocket. Regular fit for comfortable wear and a classic silhouette. Unlined.","XS

S

M

L

XL

XXL","Navy blue","Reviews [59]","4.5"
"1756122088-73","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Textured resort shirt","https://www2.hm.com/en_in/productpage.1261404003.html","https://image.hm.com/assets/hm/d0/02/d002b0aba3aa0b41e357356fc0149513c7ed73ad.jpg?imwidth=2160","Rs. 1,999.00","Regular Fit Textured resort shirt","Short-sleeved shirt in a textured weave featuring a resort collar, French front, chest pocket and a straight-cut hem with a slit at each side. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Light blue","",""
"1756122094-74","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Poplin shirt","https://www2.hm.com/en_in/productpage.1288847001.html","https://image.hm.com/assets/hm/29/df/29df18ca59a1349694664048af89cffc5cd8c388.jpg?imwidth=2160","Rs. 2,699.00","Regular Fit Poplin shirt","Shirt in cotton poplin with a turn-down collar, classic front and a yoke at the back. Long sleeves with a button at the cuffs and a slightly rounded hem. Regular fit for comfortable wear and a classic silhouette.","S

M

L","White","Reviews [2]","3.5"
"1756122101-75","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Loose Fit Waffled resort shirt","https://www2.hm.com/en_in/productpage.1276098003.html","https://image.hm.com/assets/hm/4f/63/4f634905eb23354582133d0d9abe8ec7858b0e70.jpg?imwidth=2160","Rs. 2,299.00","Loose Fit Waffled resort shirt","Short-sleeved shirt in soft, waffled jersey with a resort collar, French front, yoke at the back, dropped shoulders and a straight-cut hem with a slit in the sides. Loose fit for a generous but not oversized silhouette.","XS

S

M

L

XL

XXL","Navy blue","Reviews [2]","5"
"1756122108-76","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Textured resort shirt","https://www2.hm.com/en_in/productpage.1261407003.html","https://image.hm.com/assets/hm/ad/59/ad5945b933287d852189e1b39d465a2ea7772ef1.jpg?imwidth=2160","Rs. 1,999.00","Regular Fit Textured resort shirt","Short-sleeved shirt in a textured weave with a resort collar, French front, yoke at the back and a straight-cut hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Light blue/Striped","Reviews [7]","4"
"1756122114-77","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Felted overshirt","https://www2.hm.com/en_in/productpage.1227148004.html","https://image.hm.com/assets/hm/52/bb/52bbbe404de05a686df1c04dd81ede7db7ad7c26.jpg?imwidth=2160","Rs. 2,299.00","Regular Fit Felted overshirt","Overshirt in a felted weave with a collar, buttons down the front, yoke at the back, flap chest pockets, long sleeves and buttoned cuffs. Rounded hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Light greige","Reviews [179]","4.5"
"1756122120-78","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Jersey resort shirt","https://www2.hm.com/en_in/productpage.1273630002.html","https://image.hm.com/assets/hm/67/02/670291a5cbb8a731ed59bc1087938b2513307d82.jpg?imwidth=2160","Rs. 1,499.00","Regular Fit Jersey resort shirt","Short-sleeved shirt in midweight, textured jersey made from a cotton blend with a resort collar, French front and a straight-cut hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Dark beige","Reviews [8]","5"
"1756122127-79","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Short-sleeved Oxford shirt","https://www2.hm.com/en_in/productpage.1257564002.html","https://image.hm.com/assets/hm/b2/fd/b2fd4779bfc83ed9bde5fab3bb6ae6b8677553dc.jpg?imwidth=2160","Rs. 1,499.00","Regular Fit Short-sleeved Oxford shirt","Shirt in Oxford cotton with a button-down collar, classic front, yoke at the back, short sleeves and an open chest pocket. Rounded hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Light beige","Reviews [3]","4.7"
"1756122132-80","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Resort shirt","https://www2.hm.com/en_in/productpage.1305223001.html","https://image.hm.com/assets/hm/3b/a4/3ba469a689b2c13dd5f2a82ce1dcd3fea76850a6.jpg?imwidth=2160","Rs. 2,299.00","Regular Fit Resort shirt","Short-sleeved shirt in an airy weave with a resort collar, French front and a straight hem. Regular fit for comfortable wear and a classic silhouette.","S

M

L","Dark grey/Checked","Reviews [2]","5"
"1756122138-81","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Loose Fit Button-down shirt","https://www2.hm.com/en_in/productpage.1285051001.html","https://image.hm.com/assets/hm/d8/56/d856eaad3306160c4c72243053ef968bf19ca7c0.jpg?imwidth=2160","Rs. 2,999.00","Loose Fit Button-down shirt","Shirt in twill made from lyocell featuring a button-down collar, classic front, yoke at the back with a box pleat and a chest pocket. Long sleeves with buttoned cuffs and a sleeve placket with a link button. Gently rounded hem. Loose fit for a generous but not oversized silhouette. Fabric made from lyocell is super soft, wrinkle resistant and drapes beautifully.","XS

S

M

L

XL

XXL","Black","",""
"1756122145-82","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Linen-blend shirt","https://www2.hm.com/en_in/productpage.1258973001.html","https://image.hm.com/assets/hm/7a/f6/7af642e2e954f275b870d43ee813b178d1a58419.jpg?imwidth=2160","Rs. 2,299.00","Regular Fit Linen-blend shirt","Shirt in an airy weave made from a linen and cotton blend with a band collar, French front and a yoke at the back. Long sleeves with adjustable buttoning at the cuffs and a sleeve placket with a link button. Rounded hem. Regular fit for comfortable wear and a classic silhouette. Cotton and linen blends combine the softness of cotton with the sturdiness of linen, creating a beautiful, textured fabric that is breathable and drapes perfectly.","XS

S

M

L

XL

XXL","White","",""
"1756122151-83","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Overshirt","https://www2.hm.com/en_in/productpage.1265540004.html","https://image.hm.com/assets/hm/5c/38/5c38c4242d0226abcf823ae35fcedc605fe5ddb8.jpg?imwidth=2160","Rs. 2,299.00","Regular Fit Overshirt","Boxy-style overshirt in a soft weave with a turn-down collar, French front, yoke at the back, open chest pockets and long sleeves with a button and slit at the cuffs. Straight-cut hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Dark beige","Reviews [1]","1"
"1756122158-84","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Loose Fit Resort shirt","https://www2.hm.com/en_in/productpage.1276099003.html","https://image.hm.com/assets/hm/60/b8/60b80abeab8a8ba7df61d61b143949a60f4a5fa6.jpg?imwidth=2160","Rs. 2,299.00","Loose Fit Resort shirt","Short-sleeved shirt in textured jersey with a resort collar, French front and a straight-cut hem with a slit at each side. Loose fit for a generous but not oversized silhouette.","XS

S

M

L

XL

XXL","White","",""
"1756122164-85","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Loose Fit Seersucker shirt","https://www2.hm.com/en_in/productpage.1265145002.html","https://image.hm.com/assets/hm/70/e3/70e344327ad97d0f822fa30fe94e9c7850c3ecee.jpg?imwidth=2160","Rs. 2,299.00","Loose Fit Seersucker shirt","Shirt in cotton seersucker with a turn-down collar, classic front, yoke with a box pleat at the back and a patch chest pocket. Long sleeves with adjustable buttoning at the cuffs and a sleeve placket with a link button. Rounded hem. Loose fit for a generous but not oversized silhouette.","XS

S

M

L

XL

XXL","Navy blue","",""
"1756122170-86","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Loose Fit Short-sleeved utility shirt","https://www2.hm.com/en_in/productpage.1277324002.html","https://image.hm.com/assets/hm/07/28/0728423eeeb0e920c8adfb6e1e0cfdb3eebf4597.jpg?imwidth=2160","Rs. 2,699.00","Loose Fit Short-sleeved utility shirt","Short-sleeved utility shirt in a soft cotton weave with a turn-down collar, classic front with press-studs, yoke at the back, flap chest pockets and a straight-cut hem. Loose fit for a generous but not oversized silhouette.","XS

S

M

L

XL

XXL","Grey","",""
"1756122177-87","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Slim Fit Linen shirt","https://www2.hm.com/en_in/productpage.1258123003.html","https://image.hm.com/assets/hm/3b/ee/3beef1929eb40544841819b5e4270e2bf60414b4.jpg?imwidth=2160","Rs. 2,999.00","Slim Fit Linen shirt","Shirt in airy linen with a cutaway collar, French front and a yoke at the back. Long sleeves with buttoned cuffs and a sleeve placket with a link button. Rounded hem. Slim fit that hugs the contours of your body, creating a fitted silhouette. Fabric made from linen is breathable, beautiful both ironed and wrinkled, and softens over time.","XS

S

M

L

XL

XXL","Black","Reviews [1]","5"
"1756122181-88","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Fine-knit shirt","https://www2.hm.com/en_in/productpage.1284201001.html","https://image.hm.com/assets/hm/f8/cf/f8cf729b2883537aff3143917f50a14a9ef84948.jpg?imwidth=2160","Rs. 2,799.00","Regular Fit Fine-knit shirt","Short-sleeved shirt in a fine knit with a collar, buttons down the front and a straight hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Black","",""
"1756122187-89","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Canvas overshirt","https://www2.hm.com/en_in/productpage.1265593001.html","https://image.hm.com/assets/hm/78/40/7840dcdc8737472bd7ece149bdfe2d3337af7eaa.jpg?imwidth=2160","Rs. 2,999.00","Regular Fit Canvas overshirt","Overshirt in sturdy cotton canvas featuring a collar, a yoke at the back and concealed press-studs down the front. Flap chest pockets with concealed press-studs, discreet side pockets, long sleeves and an adjustable press-stud fastening at the cuffs. Lined.","XS

S

M

L

XL

XXL","Pistachio green","Reviews [1]","4"
"1756122194-90","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Felted overshirt","https://www2.hm.com/en_in/productpage.1227148006.html","https://image.hm.com/assets/hm/27/96/2796cb479df4ab34df86ea70947a667aa3fff682.jpg?imwidth=2160","Rs. 2,299.00","Regular Fit Felted overshirt","Overshirt in a felted weave with a collar, buttons down the front, yoke at the back, flap chest pockets, long sleeves and buttoned cuffs. Rounded hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Navy blue","Reviews [179]","4.5"
"1756122200-91","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Loose Fit Rib-knit resort shirt","https://www2.hm.com/en_in/productpage.1285132003.html","https://image.hm.com/assets/hm/ac/31/ac311ef6aaa14a4ada565894eeb0d1128acc7da6.jpg?imwidth=2160","Rs. 2,299.00","Loose Fit Rib-knit resort shirt","Short-sleeved shirt in a soft rib knit with a resort collar, buttons down the front and a straight hem. Loose fit for a generous but not oversized silhouette.","XS

S

M

L

XL

XXL","Pink","",""
"1756122207-92","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Regular Fit Textured-knit shirt","https://www2.hm.com/en_in/productpage.1301048002.html","https://image.hm.com/assets/hm/4e/0a/4e0a771634ff8483d45dbc671869c580ed98c9dd.jpg?imwidth=2160","Rs. 2,999.00","Regular Fit Textured-knit shirt","Short-sleeved shirt in a textured knit made from a cotton blend with a collar, buttons down the front and a straight hem. Regular fit for comfortable wear and a classic silhouette.","XS

S

M

L

XL

XXL","Navy blue","",""
"1756122214-93","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Loose Fit Button-down shirt","https://www2.hm.com/en_in/productpage.1285051002.html","https://image.hm.com/assets/hm/bd/25/bd25b99cfe7c00e5f52a731537db128f95657bcc.jpg?imwidth=2160","Rs. 2,999.00","Loose Fit Button-down shirt","Shirt in twill made from lyocell featuring a button-down collar, classic front, yoke at the back with a box pleat and a chest pocket. Long sleeves with buttoned cuffs and a sleeve placket with a link button. Gently rounded hem. Loose fit for a generous but not oversized silhouette. Fabric made from lyocell is super soft, wrinkle resistant and drapes beautifully.","XS

S

M

L

XL

XXL","Khaki green","",""
"1756122220-94","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","2-pack Slim Fit easy-iron shirt","https://www2.hm.com/en_in/productpage.1307835001.html","https://image.hm.com/assets/hm/40/b8/40b87557ff0ab0cefdc26e461aa6e56b44e52959.jpg?imwidth=2160","Rs. 2,999.00","2-pack Slim Fit easy-iron shirt","Shirts in woven fabric with an easy-iron finish. Designed with a turn-down collar, a French front and a back yoke. Long sleeves with adjustable buttoned cuffs and a sleeve placket with a link button. Finished with a gently rounded hem. Slim fit that hugs the contours of your body, creating a fitted silhouette.","XS

S

M

L

XL

XXL","White","",""
"1756122227-95","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Loose Fit Rib-knit resort shirt","https://www2.hm.com/en_in/productpage.1285132002.html","https://image.hm.com/assets/hm/a6/49/a6497d4d5210c0e1a79ea1ebc3dce5bfdcdda712.jpg?imwidth=2160","Rs. 2,299.00","Loose Fit Rib-knit resort shirt","Short-sleeved shirt in a soft rib knit with a resort collar, buttons down the front and a straight hem. Loose fit for a generous but not oversized silhouette.","XS

S

M

L

XL

XXL","Turquoise","",""
"1756122234-96","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Loose Fit Brushed overshirt","https://www2.hm.com/en_in/productpage.1261703001.html","https://image.hm.com/assets/hm/af/9b/af9b138b2c5132c312418d80084be0d45a4a55be.jpg?imwidth=2160","Rs. 2,999.00","Loose Fit Brushed overshirt","Overshirt in brushed cotton twill with a turn-down collar, classic front, yoke at the back, chest pocket and a straight-cut hem with a slit at each side. Long sleeves with a slit and button at the cuffs. Loose fit for a generous but not oversized silhouette.","XS

S

M

L

XL

XXL","Black","",""
"1756122240-97","https://www2.hm.com/en_in/men/shop-by-product/shirts.html","","Loose Fit Textured shirt","https://www2.hm.com/en_in/productpage.1273696002.html","https://image.hm.com/assets/hm/89/54/89545c7aee1f83b8e8b9174c0287cdf5068ddb2e.jpg?imwidth=2160","Rs. 2,299.00","Loose Fit Textured shirt","Shirt in textured cotton poplin featuring a turn-down collar, French front and a yoke with a box pleat at the back. Long sleeves with a slit and adjustable buttoning at the cuffs. Gently rounded hem. Loose fit for a generous but not oversized silhouette.","XS

S

M

L

XL

XXL","Cream/Checked","Reviews [2]","4.5"
