pdp_url,product_name,product_code,product_price,currency,brand,images,breadcrumb,rating,review,features,product_description,ingredients,storage_instructions,warning,company_address,nutritional_information,manufacturer_address,promotion_valid_from,promotion_valid_upto,promotion_description,percentage_discount
https://www.dm.si/ivorell-osvezilni-napitek-z-okusom-limone-p4066447077407.html,"Osvežilni napitek z okusom limone, 0,5 l",4066447077407,0.65,EUR,Ivorell,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747475723/assets/pas/images/61b86eb3-6aba-4b1f-870d-b84992ce8fff/ivorell-osvezilni-napitek-z-okusom-limone']",Prehrana > Napitki > Voda in mineralna voda,4.7143,7,brez konzervansov,"Uživajte v blagem okusu limone z naravno gazirano mineralno vodo Ivorell. Okusna osvežilna pijača je sestavljena iz fino peneče mineralne vode in 100 % naravne arome limone. Poleg tega pijača ne vsebuje sladkorja (vsebuje le naravno prisoten sladkor), kalorij in živalskih sestavin. Idealna je za ohladitev v vročih poletnih dneh ali kot osvežitev po športni aktivnosti. 

*Embalaža vsebuje najmanj 70 % recikliranega deleža.","Točno ime izdelka:  Ivorell, Osvežilni napitek z okusom limone.  Neto količina: 500 ml.   Naravna mineralna voda, ogljikov dioksid, naravna aroma. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.","Hraniti v hladnem in suhem prostoru, zaščiteno pred svetlobo. Vsebino odprte embalaže porabite v roku 1–3 dni.",,dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,"{'Energijska vrednost': '1 kJ / 0 kcal', 'Maščobe': '0 g', 'od tega nasičene maščobe': '0 g', 'Ogljikovi hidrati': '0 g', 'od tega sladkorji': '0 g', 'Beljakovine': '0 g', 'Sol': '< 0,01 g'}",Nemčija.,,,,0
https://www.dm.si/nutrispoint-izotonicni-napitek-v-prahu-move-organic-lemon-coconut-water-p3830079040358.html,"Izotonični napitek v prahu MOVE Organic Lemon & Coconut Water, 40 g",3830079040358,2.95,EUR,NUTRISPOINT,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747427051/assets/pas/images/db98ef1e-d33a-472c-b2f9-9c13a513a987/nutrispoint-izotonicni-napitek-v-prahu-move-organic-lemon-coconut-water']",Prehrana > Športna prehrana > Izotonični izdelki,0.0,0,,"Nutrispoint izotonični napitek MOVE vam v popolni kombinaciji ekološke kokosove vode v prahu, ekološke limone v prahu, ekoloških ogljikovih hidratov in naravno pridobljenih mineralov Aquamin ™ (Mg, Ca, Na in K) ob povečani športni aktivnosti povrne naravno ravnovesje telesa. 
Formulacija treh različnih ekoloških sladkorjev je razvita tako, da omogoča optimalno sproščanje energije pri športni aktivnosti do 4 ure. 
Magnezij prispeva k zmanjševanju utrujenosti in izčrpanosti, ravnotežju elektrolitov, sproščanju energije pri presnovi in delovanju mišic. 
Kalij in Kalcij prispevata k delovanju mišic. 
Najboljši naravni športni izotonični napitek za vrhunske športne dosežke!","Točno ime izdelka:  Nutrispoint MOVE – Premium izotonični napitek v prahu s 95% ekoloških sestavin Neto količina: 40 g e  Dekstroza* (32,5 %), trsni sladkor*, maltodekstrin* (24 %), limonin* sok v prahu (13,7 %) (maltodesktrin*, koncentrat limoninega* soka (35 %)), kokosova* voda v prahu (6,6 %) (kokosova* voda (90 %), maltodekstrin*), Aquamin™ (3 %) (magnezij in kalcij iz rdečih morskih alg), morska sol, kalijev citrat. *iz ekološke pridelave Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",,,"Nutrispoint d.o.o. Pod bori 2, 1218 Komenda info@nutrispoint.com","{'Energijska vrednost': '1.569 kJ / 375 kcal', 'Maščobe': '0,1 g', 'od tega nasičene maščobe': '0 g', 'Ogljikovi hidrati': '90,8 g', 'od tega sladkorji': '60,4 g', 'Prehranske vlaknine': '0,1 g', 'Beljakovine': '0,3 g', 'Sol': '1,3 g', 'Kalcij': '150 mg', 'Kalij': '131 mg', 'Magnezij': '175 mg', 'natrij': '520 mg'}",Slovenija,,,,0
https://www.dm.si/dontodent-zvecilni-gumiji-brez-sladkorja-z-aktivnim-ogljem-black-shine-p4066447671438.html,"Žvečilni gumiji brez sladkorja z aktivnim ogljem BLACK SHINE, 50 kos",4066447671438,1.75,EUR,Dontodent,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747484309/assets/pas/images/89bc0f16-6f2e-4ec4-b9ec-e33419a0410e/dontodent-zvecilni-gumiji-brez-sladkorja-z-aktivnim-ogljem-black-shine', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747484311/assets/pas/images/88701a8e-2f40-4a92-91b3-920ca9bb3a45/dontodent-zvecilni-gumiji-brez-sladkorja-z-aktivnim-ogljem-black-shine', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747484590/assets/pas/images/22acb923-0427-45a6-84d0-41b262443f93/dontodent-zvecilni-gumiji-brez-sladkorja-z-aktivnim-ogljem-black-shine', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747484312/assets/pas/images/ae16daa3-d003-4b54-9840-44908fc7e4cc/dontodent-zvecilni-gumiji-brez-sladkorja-z-aktivnim-ogljem-black-shine']",Prehrana > Prigrizki in sladkarije > Žvečilni gumiji,0.0,0,"brez glutena, brez konzervansov, brez laktoze","DONTODENT žvečilni gumiji brez sladkorja z aktivnim ogljem, sladilom ksilitolom ter oljema mete in čajevca BLACK SHINE so popolna izbira za svež dah in zdravje vaših zob. Z okusom sveže mete in vegansko formulo so ti gumiji idealni za uporabo po vsakem obroku ali pijači, saj prispevajo k ohranjanju mineralizacije zob in nevtralizaciji kislin. Prav tako pomagajo pri zmanjševanju suhosti v ustih, ko so ta potrebna dodatne vlažnosti. Brez glutena in prijazni do vašega zdravja, DONTODENT žvečilni gumiji so odlična izbira za ohranjanje zdravja vaših zob in dlesni.","Točno ime izdelka:  DONTODENT, BLACK SHINE. Žvečilni gumiji brez sladkorja z aktivnim ogljem, s sladilom ksilitol, oljem mete in čajevca, s sladili.  Neto količina: 72 g (50 kosov).   Sladilo (izomalt, sorbitol, ksilitol 15 %, maltitol, acesulfam-K, sukraloza), gumijeva baza (vsebuje antioksidant: izvleček, bogat s tokoferolom, vsebuje LECITINE(SOJINE)), aroma, barvilo (rastlinsko oglje 1,4 %), gostilo (gumi arabikum), sredstvo za ohranjanje vlage (glicerol), metino olje (mentha piperita) 0,3 %, olje čajevca (melaleuca alternifolia) 0,1 %, sredstvo za glaziranje (karnauba vosek). Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Hraniti v hladnem in suhem prostoru.,Prekomerno uživanje ima lahko odvajalni učinek.,dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,"{'Energijska vrednost': '735 kJ / 177 kcal', 'Maščobe': '< 0,5 g', 'od tega nasičene maščobe': '< 0,5 g', 'Ogljikovi hidrati': '73 g', 'od tega sladkorji': '< 0,5 g', 'od tega polioli': '73 g', 'Prehranske vlaknine': '1 g', 'Beljakovine': '< 0,5 g', 'Sol': '< 0,01 g'}",,,,,0
https://www.dm.si/schnitzer-bio-brezglutenski-cokoladni-brownie-p4022993300178.html,"Bio brezglutenski čokoladni brownie, 140 g",4022993300178,4.15,EUR,Schnitzer,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747443720/assets/pas/images/1540e865-bdb0-45d6-a3e6-91731efa1e7a/schnitzer-bio-brezglutenski-cokoladni-brownie', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747444076/assets/pas/images/057237c0-aeb7-4765-89a9-4b429591f55a/schnitzer-bio-brezglutenski-cokoladni-brownie']",Prehrana > Prigrizki in sladkarije > Čokolada in čokoladne ploščice,3.8571,7,"brez glutena, bio","Schnitzer bio čokoladni brownie prinaša vegansko in brezglutensko čokoladno poslastico, ki navdušuje s svojo bogato čokoladno aromo. Temna čokolada v tem browniju se kar stopi v ustih, kar zagotavlja nepozabno sladko izkušnjo. Idealen je za deljenje in uživanje, primeren za vse, tako za tiste z alergijami na gluten kot za ostale ljubitelje čokolade. Ta čokoladni brownie je popolna izbira za vsak trenutek, ko si zaželite nekaj sladkega in okusnega.","Točno ime izdelka:  Schnitzer, Bio čokoladni brownie.  Neto vsebina: 140 g.  Trstni sladkor*, margarina* (palmovo olje*, voda, sončnično olje*, emulgator: sončnični lecitin*; morska sol, koncentrat limoninega soka*), voda, temna čokolada (kakavova masa*, trsni sladkor*, kakavovo maslo*, emulgator: (koruzni škrob*, kislina: kalijev tartrat, sredstvo za vzhajanje: natrijevi karbonati), morska sol, izvleček limone*, krema vinskega kamna v prahu za peko* (koruzni škrob*, kislina: kalijev tartrat, sredstvo za vzhajanje: natrijevi karbonati), 9%, riževa moka*, sončnična moka*, kakav v prahu* 4%, koruzni škrob*, lupine psiliuma*, morska sol, ekstrakt limone*. *Iz certificiranega ekološkega kmetijstva.  Lahko vsebuje sledi sezama, soje, volčjega boba in jajc. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.","Shranjujte v suhem in temnem prostoru, zaščitenem pred vročino. Po odprtju porabite v 2 dneh.",,ULLA d.o.o. Vojkova cesta 58,"{'Energijska vrednost': '1.467 kJ / 351 kcal', 'Maščobe': '20 g', 'od tega nasičene maščobe': '9,8 g', 'Ogljikovi hidrati': '36 g', 'od tega sladkorji': '28 g', 'Prehranske vlaknine': '3,9 g', 'Beljakovine': '5,6 g', 'Sol': '0,25 g'}",Proizvedeno v Nemčiji.,,,,0
https://www.dm.si/dmbio-bio-sezamovo-olje-iz-prazenih-sezamovih-semen-p4067796072945.html,"Bio sezamovo olje iz praženih sezamovih semen, 250 ml",4067796072945,3.95,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747487327/assets/pas/images/7af353ae-d229-403c-bd90-732df4ba1fdd/dmbio-bio-sezamovo-olje-iz-prazenih-sezamovih-semen', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747487327/assets/pas/images/a8ffae12-ba03-4eed-a5db-7d38fe1b8596/dmbio-bio-sezamovo-olje-iz-prazenih-sezamovih-semen']",Prehrana > Omake in začimbe > Kis in olje,4.8644,59,"brez laktoze, bio","dmBio jedilno rafinirano sezamovo olje iz praženih sezamovih semen je odlična izbira za vse ljubitelje kakovostnih in okusnih sestavin. To vegansko olje, pridobljeno iz skrbno izbranih praženih sezamovih semen, prinaša bogat in intenziven okus, ki bo obogatil vaše jedi. Idealno je za pripravo solat, marinad, omak in azijskih specialitet. Privoščite si naravno in okusno alternativo z dmBio sezamovim oljem.",Točno ime izdelka:  dmBio. Bio jedilno rafinirano sezamovo olje iz praženih sezamovih semen.  Neto količina: 250 ml.  SEZAMOVO OLJE*. *Iz ekološke pridelave.  OPOZORILO: Lahko vsebuje sledi MANDLJEV. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.,Hraniti zaščiteno pred toploto in svetlobo. Po odprtju hitro porabiti.,,dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,"{'Energijska vrednost': '3.404 kJ / 828 kcal', 'Maščobe': '92 g', 'od tega nasičene maščobe': '14 g', 'od tega enkrat nenasičene maščobe': '38 g', 'od tega večkrat nenasičene maščobe': '40 g', 'Ogljikovi hidrati': '0 g', 'od tega sladkorji': '0 g', 'Prehranske vlaknine': '0 g', 'Beljakovine': '0 g', 'Sol': '0 g'}","Poreklo sezamovih semen: zunaj EU. , Proizvedeno v Nemčiji.",,,,0
https://www.dm.si/dmbio-bio-bourbon-vaniljev-sladkor-p4058172925160.html,"Bio bourbon vaniljev sladkor, 32 g",4058172925160,2.95,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747456299/assets/pas/images/e6caca5d-34d8-412f-aca3-19bbdae97efc/dmbio-bio-bourbon-vaniljev-sladkor', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747456150/assets/pas/images/262dad6a-d840-4dd4-a0f7-e1895c18823a/dmbio-bio-bourbon-vaniljev-sladkor']",Prehrana > Peka > Sestavine za peko,4.6923,13,"brez glutena, vegetarijansko, bio","dmBio bourbon vaniljev sladkor je pravi pekovski junak. Narejen je iz trsnega sladkorja in prave bourbonske vanilje, ki sta ekološko pridelana. Sladkim omakam, okusnim sladicam in sladkemu pecivu daje fin aromatičen okus vanilje. Z vaniljevim sladkorjem lahko sladkim dobrotam dodamo odličen okus v najčistejši, ekološki kakovosti.","Točno ime izdelka:  dmBio. Bio bourbon vaniljev sladkor.  Neto količina: 4 x 8 g  92 % surovi trsni sladkor*, 8 % mleta bourbonska vanilja*. *Iz ekološke pridelave. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.","Hraniti v suhem prostoru, zaščiteno pred toploto.",,"dm drogerie markt d.o.o. Litostrojska cesta 48, Ljubljana","{'Energijska vrednost': '1.664 kJ / 392 kcal', 'Maščobe': '< 0,5 g', 'od tega nasičene maščobe': '< 0,1 g', 'Ogljikovi hidrati': '96 g', 'od tega sladkorji': '92 g', 'Prehranske vlaknine': '2,3 g', 'Beljakovine': '< 0,5 g', 'Sol': '< 0,01 g'}",Nemčiji,,,,0
https://www.dm.si/dmbio-bio-pirini-kosmici-p4066447200225.html,"Bio pirini kosmiči, 400 g",4066447200225,3.15,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747478337/assets/pas/images/de714dc0-ef3e-46e1-b9ad-d68b86c86b21/dmbio-bio-pirini-kosmici', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747477706/assets/pas/images/a19501c2-aaa1-4166-ade9-81ef866e850e/dmbio-bio-pirini-kosmici']",Prehrana > Zajtrk > Kosmiči,4.7541,122,bio,"Popestrite svoj zajtrk na zdrav način! dmBio bio pirini kosmiči so izdelani iz polnozrnate pirine moke. So okusni in hrustljavi, odlični so v kombinaciji z müsliji in svežim sadjem, mlekom, jogurtom ali rastlinskimi napitki. Predstavljajo tudi slasten in zdrav prigrizek med obroki.","Točno ime izdelka:  dmBio polnozrnati pirini kosmiči  Neto količina: 400 g  94% PIRINA POLNOZRNATA MOKA*, 5% pesni sladkor*, morska sol. *iz ekološke pridelave  Prosimo, bodite pozorni na opozorila o alergenih. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.","Hraniti na suhem, zaščiteno pred vročino in dobro zaprto.",Pira je vrsta pšenice.,dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,"{'Energijska vrednost': '1.531 kJ / 365 kcal', 'Maščobe': '2,5 g', 'od tega nasičene maščobe': '0,2 g', 'Ogljikovi hidrati': '68 g', 'od tega sladkorji': '9,3 g', 'Prehranske vlaknine': '8,2 g', 'Beljakovine': '14 g', 'Sol': '0,95 g'}",Nemčija,,,,0
https://www.dm.si/dmbio-bio-peceni-ovseni-muesli-s-kokosom-in-mandlji-p4067796000221.html,"Bio pečeni ovseni muesli s kokosom in mandlji, 500 g",4067796000221,3.45,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747486636/assets/pas/images/e8918c6c-ee78-4e1a-ad21-825618f40460/dmbio-bio-peceni-ovseni-muesli-s-kokosom-in-mandlji', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747486976/assets/pas/images/3be6dcb1-a4e2-435a-8057-62c4c5af858e/dmbio-bio-peceni-ovseni-muesli-s-kokosom-in-mandlji', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747486887/assets/pas/images/490b79cf-9fa8-47f8-a910-48612e486efc/dmbio-bio-peceni-ovseni-muesli-s-kokosom-in-mandlji']",Prehrana > Zajtrk > Granola in muesli,4.7492,303,bio,"Prijetno sladka, hrustljava granola dmBio iz ovsenih kosmičev z rezinami kokosa in mandlji, tradicionalno pečena v pečici. Zelo je okusna z mlekom, jogurtom ali z žitnimi napitki, lahko pa jo uživate tudi samostojno kot sladek prigrizek, ali jo potresete po skuti ali sladicah.","Točno ime izdelka:  Bio pečeni ovseni muesli s kokosom in mandlji.  Neto količina: 500 g.  59 % ovseni kosmiči*, rižev sirup*, 7 % kokosova moka*, sončnično olje z visoko vrednostjo oleinske kisline*, 5 % sesekljani mandlji*, 4 % nastrgani mandlji*, 4 % popečene rezine kokosa*, morska sol. *Iz ekološke pridelave.  Prosimo, bodite pozorni na opozorila o alergenih. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Dobro zaprto hraniti v suhem prostoru.,"Lahko vsebuje sledi drugih oreškov, soje in sezama.",dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,"{'Energijska vrednost': '1.921 kJ / 460 kcal', 'Maščobe': '23 g', 'od tega nasičene maščobe': '8,4 g', 'Ogljikovi hidrati': '48 g', 'od tega sladkorji': '9,9 g', 'Prehranske vlaknine': '8,4 g', 'Beljakovine': '11 g', 'Sol': '0,2 g'}",Avstriji,,,,0
https://www.dm.si/dmbio-bio-ovseni-piskoti-p4066447337044.html,"Bio ovseni piškoti, 300 g",4066447337044,2.15,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747479850/assets/pas/images/b2557a94-6301-45cb-b6e3-8df8b39f2c68/dmbio-bio-ovseni-piskoti', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747479851/assets/pas/images/68bb6f07-0f22-4a27-8612-b96e3d69195a/dmbio-bio-ovseni-piskoti']",Prehrana > Prigrizki in sladkarije > Piškoti in vaflji,4.2938,177,bio,dmBio hrustljavi ovseni piškoti vsebujejo kar 40 % ovsenih kosmičev in so okusen posladek za vso družino. Idealni so kot sladek prigrizek med obroki in na poti. dmBio – poskusite naravno okusno.,"Točno ime izdelka:  dmBio. Bio ovseni piškoti.  Neto količina: 300 g.   40 % OVSENI KOSMIČI*, sladkor*, 18,1 % POLNOZRNATA PŠENIČNA MOKA*, palmino olje*, sirup invertnega sladkorja*, sol, sredstvi za vzhajanje: natrijevi karbonati, amonijevi karbonati. * Iz ekološke pridelave.  Prosimo, bodite pozorni na opozorila o alergenih. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.","Vsebino odprte embalaže porabite v 10 dneh. Dobro zaprto hraniti v suhem prostoru, zaščiteno pred toploto.",,"dm drogerie markt d.o.o. Litostrojska cesta 48, Ljubljana","{'Energijska vrednost': '2.030 kJ / 484 kcal', 'Maščobe': '20 g', 'od tega nasičene maščobe': '8,7 g', 'Ogljikovi hidrati': '64 g', 'od tega sladkorji': '25 g', 'Prehranske vlaknine': '6,5 g', 'Beljakovine': '8,8 g', 'Sol': '0,79 g'}",na Nizozemskem,,,,0
https://www.dm.si/dmbio-bio-muesli-s-polnozrnatimi-ovsenimi-kosmici-in-jagodicevjem-p4066447607567.html,"Bio muesli s polnozrnatimi ovsenimi kosmiči in jagodičevjem, 750 g",4066447607567,4.95,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747484016/assets/pas/images/9a9fe07f-281a-4816-9815-e680cb76b65c/dmbio-bio-muesli-s-polnozrnatimi-ovsenimi-kosmici-in-jagodicevjem', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747484092/assets/pas/images/84d353fc-27d0-4e71-bd3f-5b3c6886059f/dmbio-bio-muesli-s-polnozrnatimi-ovsenimi-kosmici-in-jagodicevjem', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747484016/assets/pas/images/bde1f519-a38b-4a68-bf49-ac1c2e5985fd/dmbio-bio-muesli-s-polnozrnatimi-ovsenimi-kosmici-in-jagodicevjem', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747484092/assets/pas/images/ebad2c73-77ef-47a0-9073-3273a7e63899/dmbio-bio-muesli-s-polnozrnatimi-ovsenimi-kosmici-in-jagodicevjem']",Prehrana > Zajtrk > Granola in muesli,4.4452,310,bio,"Začnite dan z energijo, ki jo prinašajo dmBio polnozrnati ovseni kosmiči z jagodičevjem. Ta hranljiva mešanica vsebuje kakovostne polnozrnate ovsene kosmiče in izbor aromatičnega jagodičevja iz ekološke pridelave. Bio müsli obogatite z mlekom, jogurtom ali rastlinskim napitkom. Po želji dodajte sveže sadje ali oreščke za dodatno svežino in okus. dmBio muesli z ovsenimi kosmiči in jagodičevjem – poskrbite za dobro počutje in napolnite svoje telo z energijo, da boste pripravljeni na vse izzive dneva.
*Brez dodanih sladkorjev. Vsebuje naravno prisotne sladkorje.","Točno ime izdelka:  dmBio bio muesli z 62% polnozrnatih ovsenih kosmičev in 21% jagodičevja.  Neto količina: 750g.   62% polnozrnati ovseni kosmiči*, 14% rozine sultane*, polnozrnati ječmenovi kosmiči*, 5% rozine*, sušeni koščki jabolk*, pražena ajda*, sončnična semena*, 1% liofilizirani (zamrznjeno sušeni) rdeči ribez*, 1% liofilizirane (zamrznjeno sušene) maline*, 0,5% liofilizirane (zamrznjeno sušene) jagode*. *Iz ekološke pridelave.  Prosimo, bodite pozorni na opozorila o alergenih. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.","Hraniti na suhem mestu, dobro zaprto in zaščiteno pred toploto.",,dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,"{'Energijska vrednost': '1.475 kJ / 350 kcal', 'Maščobe': '5,8 g', 'od tega nasičene maščobe': '1 g', 'Ogljikovi hidrati': '60 g', 'od tega sladkorji': '18 g', 'Prehranske vlaknine': '9,2 g', 'Beljakovine': '9,5 g', 'Sol': '0,02 g'}",,,,,0
https://www.dm.si/dmbio-bio-peceni-ovseni-muesli-s-semeni-p4067796000269.html,"Bio pečeni ovseni muesli s semeni, 500 g",4067796000269,4.1,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747486716/assets/pas/images/3ff00e0f-6bdc-4f2a-b265-ebc550cf990d/dmbio-bio-peceni-ovseni-muesli-s-semeni']",Prehrana > Zajtrk > Granola in muesli,4.7205,551,bio,"Si želite resnično hranljivega zajtrka, ki vam ne bo dal le energije in moči za ves dan, ampak bo tudi odličnega okusa? Potem so bio pečeni ovseni muesliji s semeni znamke dmBio kot nalašč za vas! Zaradi visoke vsebnosti beljakovin in omega-3 maščobnih kislin so dmBio muesliji prava superhrana. Mešanica sončničnih, chia, lanenih, bučnih in sezamovih semen je pečena skupaj z ovsenimi kosmiči, kar ji daje aromatičen, slasten okus. Obožujete klasične mueslije z mlekom ali rastlinskimi napitki? Ali pa raje dodate jogurt ali kvark? Vse to je mogoče z okusno granolo iz dmBio, ki navduši s sestavinami najboljše bio kakovosti. dmBio pečeni ovseni muesli s semeni – idealna izbira za popoln začetek dneva.","Točno ime izdelka:  Bio pečeni ovseni muesli s semeni.  Neto količina: 500 g  20% ovseni kosmiči*, 15% sončnična semena*, 13% bučna semena*, rižev sirup*, 10% sezam*, 8% lanena semena*, 7% seme oljne kadulje (salvia hispanica)*, popečene kokosove rezine*, sončnično olje*, kokosova moka*, morska sol. *Iz ekološke pridelave.  Prosimo, bodite pozorni na opozorila o alergenih. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.","Dobro zaprto hraniti v suhem prostoru, zaščiteno pred toploto in svetlobo.",Lahko vsebuje sledi soje in oreškov.,dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,"{'Energijska vrednost': '2.342 kJ / 565 kcal', 'Maščobe': '42 g', 'od tega nasičene maščobe': '11 g', 'od tega enkrat nenasičene maščobe': '15 g', 'od tega večkrat nenasičene maščobe': '14 g', 'Ogljikovi hidrati': '24 g', 'od tega sladkorji': '6,3 g', 'Prehranske vlaknine': '12 g', 'Beljakovine': '18 g', 'Sol': '0,17 g'}",Avstriji,,,,0
https://www.dm.si/dmbio-bio-mandljeva-moka-iz-olupljenih-mandljev-fino-mleta-p4058172330087.html,"Bio mandljeva moka iz olupljenih mandljev, fino mleta, 300 g",4058172330087,9.95,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747450920/assets/pas/images/31510474-58f8-4861-b0fb-0e8e0e90cc5b/dmbio-bio-mandljeva-moka-iz-olupljenih-mandljev-fino-mleta']",Prehrana > Peka > Moka in zdrob,4.7678,211,bio,"dmBio mandljevo moko pridelajo tako, da mandljem s postopkom stiskanja odvzamejo nekaj maščobe in jih nato postopoma dobro zmeljejo. Ker je mandljeva moka naravno sladkega okusa, lahko po želji pri peki zmanjšate količino dodanega sladkorja. Primerna je za peko, uporabite jo lahko v kosmičih, smutijih in jogurtu. Pri peki lahko nadomestite običajno moko s ca. 25 % mandljeve moke.","Točno ime izdelka:  dmBio. Bio mandljeva moka iz olupljenih mandljev, fino mleta.  Neto količina: 300 g.  Mleti MANDLJI*.  *iz ekološke pridelave Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.","Dobro zaprto hraniti v suhem prostoru, zaščiteno pred toploto in svetlobo.",,dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,,Nemčija,,,,0
https://www.dm.si/dmbio-bio-sojina-omaka-shoyu-p4066447328851.html,"Bio sojina omaka Shoyu, 250 ml",4066447328851,3.45,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747480133/assets/pas/images/57f3ba9e-7a57-40ba-84fb-5e5c16917397/dmbio-bio-sojina-omaka-shoyu']",Prehrana > Omake in začimbe > Omake,4.687,131,bio,"Bio sojino omako dmBio Shoyu na tradicionalen način proizvajajo na Japonskem. Aromatično, naravno fermentirano omako lahko dodate zelenjavnim jedem, jedem iz riža, juham ali uporabite za prelive in omake, lahko pa jo preprosto postavite na mizo, če bi kdo želel naknadno z njo začiniti svojo jed.","Točno ime izdelka:  dmBio Shoyu. Bio sojina omaka, naravno fermentirana.  Neto količina: 250 ml  voda, 19 % SOJA*, PŠENICA*, morska sol, Aspergillus oryzae. * Iz ekološke pridelave  Prosimo, bodite pozorni na opozorila o alergenih. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.","Hraniti v suhem prostoru, zaščiteno pred toploto. Po odprtju hranite v hladilniku.",,dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,"{'Energijska vrednost': '288 kJ / 68 kcal', 'Maščobe': '< 0,5 g', 'od tega nasičene maščobe': '< 0,1 g', 'Ogljikovi hidrati': '5,4 g', 'od tega sladkorji': '2,5 g', 'Prehranske vlaknine': '0,9 g', 'Beljakovine': '10 g', 'Sol': '16,2 g'}",na Japonskem,,,,0
